tsne1,tsne2,clusters
37.36266,52.197224,1
12.802036,-16.35355,1
8.313447,-19.049925,1
37.315357,52.27455,1
-26.147203,15.189432,1
-23.998545,-68.12408,2
-24.782324,26.27941,2
-13.619467,53.843075,2
-50.306633,-45.815403,2
25.760578,43.32209,1
-65.03394,-8.401402,2
-41.51302,7.5628934,2
-25.83457,12.806017,2
-38.57869,11.322798,2
-41.744446,5.509888,2
-67.98192,26.725357,2
-22.412388,4.840176,1
-27.72988,28.267506,2
-65.46498,-3.9978008,2
-45.91562,15.251911,2
-13.723018,-7.7248244,2
-6.2841573,17.337149,1
-75.454735,17.926363,2
-37.827106,10.688264,2
-16.122473,31.990597,1
-24.316376,56.38672,2
-67.83053,-11.833329,2
-0.8090866,34.79529,1
-23.039019,-89.10759,2
-91.801056,14.924647,2
-16.581804,-118.056755,2
4.5157313,16.774096,1
5.6049476,43.219234,1
-16.572636,-115.051315,1
33.926304,94.05647,1
-22.01283,55.77692,2
-99.83001,0.65931547,2
-53.006424,8.88235,2
66.56477,62.477715,1
89.17133,-17.778189,1
41.10715,2.294885,1
48.06561,-88.96155,1
41.128036,-44.6524,1
51.288166,-45.09107,1
-58.855816,33.429626,2
-75.64999,32.26175,2
-92.171974,0.014972889,2
36.42461,66.020424,1
7.493289,25.25561,1
14.471053,-78.3964,1
-7.7414713,28.166193,1
93.46131,-34.37527,1
53.16216,35.994335,1
39.57025,48.44258,1
52.36549,-89.127266,1
30.630135,-88.121605,1
0.39991954,48.256607,2
7.2951617,-78.28337,1
-37.43502,-37.561462,2
28.323874,-88.402245,1
18.737244,79.138084,1
49.34325,34.113663,1
-43.64205,-30.092113,2
59.723507,14.12311,1
65.666664,21.703135,1
94.28075,-28.276619,1
75.002266,64.26655,1
90.665375,11.703493,1
92.521194,3.700257,1
24.330387,-89.165985,1
-9.028263,-26.020216,1
-25.699446,-60.24304,2
40.52237,-49.252716,1
47.03971,-46.668575,1
58.66459,-25.039297,1
95.25858,-28.304796,1
-47.91879,-63.307762,2
-97.17398,-8.8762,2
-79.22014,-11.116206,2
-59.15831,0.7415327,2
-88.62598,21.065336,2
69.30519,-64.21926,1
50.39288,-72.42003,1
73.541916,-37.82175,1
12.184267,-26.616383,1
-64.77797,-74.8836,2
64.002495,-10.000708,1
-30.217182,-90.541756,2
79.92741,-3.7423706,1
-9.086876,-98.90276,1
73.39172,-56.393517,1
-3.277989,-51.43484,1
43.98488,11.679753,1
79.399704,-7.7045283,1
48.732655,-49.014584,1
92.1486,-26.207718,1
3.5972192,-90.93085,1
8.135687,-67.08856,1
52.576946,-78.92477,1
69.40642,-66.66478,1
21.633162,39.621143,1
-15.869068,-31.982998,2
-62.52386,-66.51374,2
46.14904,13.197653,1
-23.307243,-14.426223,2
41.135654,37.742825,1
61.670467,-11.563911,1
110.88831,-10.941065,1
-22.493093,-56.465225,2
-59.029022,7.2496943,2
-38.209133,-19.440762,2
-23.507654,-48.109722,2
67.093414,24.652245,1
46.481586,45.254032,1
-53.788498,34.29408,2
7.3713355,13.391266,1
47.826054,69.773544,1
-41.427235,9.359141,2
-25.430853,26.36858,2
-61.42415,-68.37648,2
-61.438282,-68.116035,2
32.04899,39.071598,1
-62.227737,-58.738087,2
-61.325745,-67.346054,2
-21.138268,48.217087,0
88.47381,-41.683323,1
24.270882,-42.64553,1
47.49222,-89.95113,1
10.027686,75.17879,1
40.237064,-87.16177,1
-83.67803,8.612423,2
-19.449383,-13.380545,2
28.49121,83.59918,0
27.338146,82.76271,0
-47.076447,-12.45964,2
24.405378,14.718817,1
17.84364,19.598005,1
-13.302671,44.915134,0
-88.62313,-12.23242,2
52.069714,-58.715893,1
1.1000199,-72.10825,1
-89.23727,24.814957,2
27.888346,-76.95162,1
82.7151,-29.559877,1
93.79761,19.060904,1
61.929405,23.741678,1
5.6600037,59.02709,1
-22.408472,103.10561,0
-28.226568,-40.23134,2
67.64111,-82.21193,1
-78.60905,6.866855,2
55.763184,-81.826996,1
-7.083595,-97.610085,1
-10.854597,10.910966,1
30.916792,76.19844,1
65.19903,28.657267,1
17.386448,-6.6471834,1
-13.800628,38.334217,2
8.423169,-16.52522,1
6.5459356,-32.78761,1
4.2038937,-85.966354,1
-17.25712,-90.512695,1
6.3782806,-85.58319,1
-15.4368725,-91.12124,1
-1.1802027,40.39059,1
51.116024,13.821907,1
51.717125,20.64755,1
28.763739,-88.34637,1
18.094547,-84.11632,1
30.790258,43.142124,1
22.914555,-6.7598925,1
-16.050634,-104.93291,1
81.59469,-8.701759,1
55.898132,84.05491,1
55.49413,-46.888676,1
91.891266,-50.526962,1
96.85092,30.976814,1
83.50298,14.440964,1
82.4906,41.2925,1
58.83544,-51.23894,1
78.71862,-3.9837973,1
15.706662,-46.794624,1
-11.698674,-95.13292,1
-59.120403,-74.63063,2
-60.716145,-68.33412,2
-42.72906,-81.55146,2
-62.766144,-71.39246,2
-63.7151,-59.860058,2
-61.74606,-74.08137,2
-57.22712,-72.02241,2
-61.547863,-74.07677,2
-61.671856,-74.229866,2
-61.370373,-73.520195,2
-45.569576,-80.00625,2
-27.463644,-89.83717,2
28.31432,-65.142075,1
71.559494,-69.05084,1
67.30352,27.924187,1
58.395668,-43.79251,1
98.97724,1.511848,1
16.716711,-80.54234,1
19.125462,-87.64911,1
77.45561,-30.853174,1
-111.33635,18.81291,2
-106.906494,-9.543435,2
-59.963566,37.241146,2
18.853998,-83.058815,1
5.480905,-18.418247,1
40.51329,70.49462,1
28.29224,21.938456,1
-0.44687837,35.509357,1
15.2112055,32.929924,1
61.873642,-79.929825,1
93.578514,-28.42686,1
34.658348,52.947765,1
90.99219,-44.53523,1
41.79631,-74.131645,1
63.203373,-64.24586,1
59.89147,-80.81982,1
17.047884,-82.300964,1
98.71605,-34.692493,1
23.435776,50.263607,1
-65.11704,-73.1754,2
-21.327402,-113.784706,2
-62.526905,-74.94306,2
-60.19912,-69.37687,2
-59.26228,-76.48967,2
-56.848087,-71.38188,2
-61.726322,-73.346214,2
-58.61301,-78.3276,2
-65.778496,-67.26749,2
52.28145,31.274408,1
-23.131432,-106.86745,2
-17.142199,-93.48615,1
-18.953417,-87.885216,1
69.75791,-74.05918,1
-6.6713333,-96.74163,1
-30.260458,19.04794,2
100.585,24.53472,1
21.140682,-16.399551,1
-35.599167,-12.388578,2
89.12287,27.389374,1
77.40166,8.976867,1
59.216625,-56.558342,1
42.24921,96.51949,1
41.819183,97.82818,1
39.794403,-73.867714,1
-11.157107,-100.09945,1
56.984337,-26.065704,1
88.212296,-44.209126,1
89.19126,-43.71958,1
-7.296925,-95.791565,1
-16.436615,-87.61933,1
-21.526085,-88.81453,2
-11.426845,-103.84294,1
-8.373756,-70.81737,1
27.058258,-92.00772,1
79.9413,-10.338608,1
33.37282,29.789757,1
50.293648,33.379505,1
62.955055,-9.618006,1
111.07645,-12.729935,1
64.75521,-54.759327,1
20.39456,80.47789,0
-58.37303,-45.706474,2
-3.5761266,0.9171627,1
-46.839478,16.223988,2
-32.01391,-7.8699646,2
54.949623,-21.493185,1
98.517654,1.6232408,1
46.397774,28.642702,1
-5.107283,-100.94282,1
75.36582,-21.227287,1
3.9954994,-99.3449,1
-18.00203,-101.14454,1
6.354272,-97.57968,1
-21.50215,-102.35784,1
86.23422,-3.6020494,1
52.56871,-15.458322,1
78.250465,-17.71956,1
98.74881,-41.815254,1
52.08882,-89.003456,1
1.3843039,-9.989121,1
67.40489,-78.343,1
71.75223,-78.77412,1
-76.99787,-62.690865,2
86.64288,42.452145,1
65.28753,-9.860946,1
102.55352,13.129982,1
44.516655,-31.508064,1
102.52927,13.052844,1
78.60862,-19.876862,1
40.6648,-65.82415,1
18.756893,-82.74141,1
34.22183,67.012505,1
85.14095,40.31112,1
7.258299,-89.01522,1
90.83697,2.9123883,1
95.37357,31.540297,1
65.10524,-41.008068,1
49.993874,-14.663826,1
52.644375,-69.07927,1
-27.100323,-40.459274,2
-34.835804,-37.10411,2
36.243263,-84.982864,1
91.50255,-47.468563,1
27.197552,79.06022,1
47.744694,88.333046,1
24.055933,-69.33615,1
100.098465,-18.242584,1
-0.99269855,-90.17419,1
43.51799,-68.466606,1
41.4833,-84.372635,1
55.148014,-20.58546,1
92.73968,3.6578264,1
16.968163,-71.835495,1
32.54836,27.991522,1
70.634514,36.891376,1
-99.4486,-9.64045,2
83.666336,-49.32716,1
80.14576,-21.717356,1
88.863075,-9.317609,1
68.94969,-42.473564,1
84.966644,28.533558,1
24.83353,-50.02795,1
70.29525,0.72518575,1
59.001526,77.88153,1
-72.59372,-69.07852,2
-15.347128,23.515253,1
71.778534,-63.6421,1
-45.407234,39.61715,2
-42.979717,17.389238,2
-12.070453,44.09261,1
103.93385,2.9336314,1
-57.74168,-70.69408,2
-1.085205,-3.660532,1
59.00787,-51.307022,1
-2.0040812,-90.51585,1
-14.771495,-98.37954,1
-9.295723,-99.55661,1
37.884487,37.123882,1
77.45784,36.74772,1
107.330536,-13.839701,1
35.181587,36.831055,1
19.608503,-48.466522,1
7.864141,-101.07077,1
103.32238,27.311811,1
49.35498,79.04488,1
7.706028,49.308216,1
45.5493,41.173958,1
-22.875032,5.142084,2
101.37171,27.155563,1
101.60308,-12.03854,1
74.040794,18.881592,1
91.64336,-37.617603,1
24.53203,-20.026884,1
83.13241,-14.683848,1
45.530216,-94.52638,1
83.58261,1.7388952,1
26.546562,-42.598663,1
72.591286,4.26161,1
52.072422,78.64891,1
74.40746,12.839615,1
42.62415,95.85187,1
103.100525,22.095123,1
53.122307,81.63778,1
-65.786736,-77.73304,2
0.03669895,-43.833534,1
104.11134,-15.215158,1
105.37837,-1.2433236,1
52.52248,-31.036955,1
-4.413601,-97.2084,1
79.280205,26.003628,1
42.30145,-74.77919,1
88.75866,-41.918198,1
65.46847,-65.732796,1
41.28692,83.224396,1
49.591946,56.69914,1
30.474424,-50.996304,1
-62.320786,-75.19486,2
43.979034,-28.6479,1
-6.3504686,-96.78305,1
84.94832,47.417934,1
62.125916,63.02474,1
40.87081,22.922092,1
95.64209,-23.176548,1
89.36983,-43.70178,1
85.840744,-0.4044883,1
-75.271355,-10.994604,2
98.18284,5.1241856,1
80.71741,4.9995794,1
52.617424,84.47532,1
82.753746,-4.0725465,1
104.92924,-14.469471,1
-30.376673,-5.948902,2
67.94422,5.5604672,1
60.733715,-32.37996,1
-69.831856,-68.26823,2
1.2883178,-100.11942,1
37.65303,78.40851,1
-47.03453,-62.00933,2
-44.514988,-59.127342,2
-40.269123,-15.896023,2
-62.53631,-72.50889,2
-73.34272,-49.77434,2
69.694916,-40.191994,1
72.01003,-42.459602,1
-7.7294154,-93.88886,1
54.0328,70.92012,0
23.058182,-62.32967,1
91.457954,44.658226,1
80.74159,24.987062,1
58.980328,-38.232727,1
53.895134,-31.932407,1
56.402775,-70.68183,1
56.236034,-70.58406,1
85.95023,-3.6926954,1
-32.22638,-7.417557,1
13.573208,54.16547,1
-6.941319,-96.28519,1
70.87541,-14.445292,1
-13.843379,-98.90188,1
-6.578767,-6.2737217,1
84.38866,-41.2958,1
102.730415,-6.563733,1
88.71643,-1.4110949,1
30.496305,39.053307,1
83.34774,13.329369,1
84.7262,1.4462792,1
55.39483,-81.86669,1
-4.619617,12.34768,1
40.873867,73.989395,1
96.07556,21.035511,1
84.11035,35.21776,1
86.64761,22.396072,1
64.554375,-38.149994,1
-53.217327,26.075583,2
38.32014,56.89844,1
48.157608,51.987286,1
37.575092,87.02817,1
98.5987,24.454912,1
97.61266,-21.19081,1
35.401165,-66.78155,1
49.892605,8.741367,1
45.353424,88.86208,1
49.13635,32.325985,1
32.284336,36.43969,1
65.51966,-39.820896,1
26.884323,-15.405308,1
-69.99265,-64.05387,2
-13.098737,-26.73377,2
31.12103,4.5998297,1
-15.634303,-49.533604,1
8.343307,-34.101166,1
7.8348417,-35.68382,1
55.037678,-52.449223,1
-5.3379736,-70.17118,1
53.144913,-75.68567,1
-18.103619,0.48530325,2
19.760445,-64.46686,1
-5.1612735,-71.661255,1
-3.9625704,-45.24989,1
93.83022,15.002834,1
24.926136,-59.72606,1
19.400442,-11.021841,1
-13.785684,-66.90215,2
-11.255575,-39.46617,1
20.510906,-66.24249,1
-4.966001,-54.513065,1
69.18969,52.63342,1
52.6075,-88.696335,1
-28.07911,-90.36843,2
-27.777012,-90.41608,2
-58.93653,-74.74588,2
-38.604877,-82.92701,2
-27.490147,-90.44491,2
22.804138,-10.802508,1
-9.838755,-40.277763,1
9.9545555,-22.974201,1
60.633514,-34.299652,1
5.389143,43.190506,1
95.6397,-11.923317,1
-64.104515,-70.78482,2
-11.436983,49.82561,0
10.867089,-50.9636,1
92.62704,4.053332,1
-0.20676441,6.7443175,2
-69.60046,-63.577618,2
-57.518867,-81.24243,2
-67.136406,-68.099724,2
-75.93229,-64.75869,2
98.86784,35.013283,1
89.92396,-15.854676,1
103.37773,24.417955,1
89.29221,44.21771,1
101.89845,31.461382,1
46.145092,-94.925255,1
7.133192,20.84831,1
14.218595,2.5159602,1
75.60311,-12.971387,1
107.32482,7.4506383,1
82.63574,2.1047847,1
74.28965,-2.9532788,1
56.68264,74.54436,1
-48.452568,-58.614338,2
-50.76719,-10.157584,2
41.670815,80.42991,1
22.36043,16.491007,1
21.532038,81.06152,0
47.81656,77.4221,1
42.010014,-61.288654,1
43.310116,35.585743,1
49.214973,30.980766,1
-12.465387,-70.23553,2
-18.296785,-56.114414,2
-17.341303,-56.549732,2
-35.763977,-32.689293,1
34.708496,45.32483,1
-8.123936,-42.42859,1
-67.316376,29.923483,2
-4.345968,-113.486145,1
79.676094,-3.2930136,1
79.676094,-3.2930136,1
25.68936,-42.39566,1
98.71698,-39.352707,1
81.95903,1.8434045,1
95.553474,42.15544,1
-59.200035,12.961879,2
-49.35204,7.5854297,2
55.526512,-66.86931,1
83.94505,48.98647,1
-17.24934,4.4154572,1
22.603392,-32.806828,1
37.868122,-28.505783,1
-5.6859813,-23.57017,1
37.885284,-28.537188,1
34.537952,-67.08826,1
34.185375,-24.081001,1
59.51255,-31.373873,1
45.06651,-24.137085,1
76.60167,45.984665,1
28.292421,-37.669746,1
1.2072437,-17.221216,1
28.242464,-37.691658,1
1.2043034,-17.21596,1
-66.84007,26.087774,2
-65.236046,0.5117766,2
-25.682457,-44.80517,2
-25.682457,-44.80517,2
87.21454,-41.86444,1
70.5113,38.355846,1
-1.4943296,-23.683859,1
-2.3694642,-50.00689,1
-9.560868,-1.0570743,1
99.30787,28.06548,1
90.882,-50.671013,1
-89.13227,4.9797583,2
35.80412,-26.580458,1
48.81534,-26.683659,1
55.187733,50.08945,1
94.05069,-48.033817,1
70.3665,35.452316,1
70.987045,36.556953,1
-75.54867,1.0779787,2
-25.951992,4.4481435,1
-39.29376,-25.818462,2
-32.030823,-9.581316,2
51.880657,84.26461,1
54.957054,-11.878077,1
78.08259,-37.622612,1
59.207592,-76.10776,1
25.816782,-29.122196,1
-94.41388,1.8402058,2
77.16068,-34.351345,1
100.12893,11.366858,1
-50.882927,5.556718,2
61.49858,-44.234505,1
50.157604,0.13231122,1
48.80498,-87.26167,1
4.201275,58.43675,1
8.52204,59.515533,1
28.867752,-31.778238,1
21.436754,62.177456,1
34.131207,-41.6819,1
-60.66102,35.24435,2
36.57585,-19.51987,1
-1.239714,2.730462,1
-17.883045,-104.159225,1
4.3671575,-0.7110095,1
-59.767914,27.859425,2
-12.79992,19.808365,1
-13.926486,57.027157,1
-58.5439,34.621693,2
-23.755367,34.641815,1
-99.851105,-14.233609,2
-97.12156,-8.4283695,2
-72.421585,10.949207,2
-83.31536,-11.281235,2
-64.41024,34.81372,2
4.2781544,-71.414925,1
-62.77281,-34.012455,2
9.887194,-74.22535,1
33.584282,89.80252,1
18.60826,36.998013,1
34.051815,87.828224,1
41.220978,92.71907,1
-55.455124,-11.11526,2
-19.37427,-71.99252,1
28.687244,87.40612,0
-13.985114,54.514153,1
32.934868,89.665276,2
-31.472492,11.62382,2
9.401485,-57.561882,1
35.39437,94.86625,1
-9.223754,-16.699806,1
29.163439,78.28431,1
0.54778486,-9.591927,1
21.119936,-75.62545,1
3.2766786,-89.095276,1
-4.636804,-84.71139,1
79.2116,-8.73814,1
74.599106,-41.06004,1
-85.16377,-77.83564,2
-47.723053,-35.808105,2
-54.99831,-60.486324,2
-45.254967,-62.89404,2
86.1616,19.896772,1
-39.41136,-91.42876,2
15.410416,36.56619,1
-7.425784,49.945976,1
-72.87536,-53.123028,2
9.551749,-3.0232449,1
-81.93695,8.565954,2
55.44431,22.589937,1
-56.305943,-46.637558,2
-81.93695,8.565954,2
16.40194,43.395535,1
18.871391,22.50335,1
-14.960976,17.882963,1
-87.28503,-22.394146,2
-56.306484,-46.637596,2
62.189278,18.17784,1
-18.753405,40.623306,2
37.595406,69.25381,1
-56.164135,-20.347155,2
16.403069,43.39587,1
-81.56668,9.240048,2
84.251495,-33.941856,1
57.31006,12.289359,1
22.285398,37.727608,1
-10.772297,-12.478074,2
-18.780838,53.48772,2
22.675013,51.694584,1
-56.89488,-7.1771417,2
-23.474504,24.298063,2
47.287125,34.50092,1
-18.973305,33.080433,2
-12.525615,-87.887344,1
56.19544,40.375492,1
55.805965,41.76878,1
-78.216255,-14.571986,2
18.145372,12.368368,1
-58.062828,-31.010569,2
62.292534,38.35165,1
24.968414,5.767474,1
57.140495,38.57508,1
-69.429886,-34.409916,2
-22.233173,-89.88034,2
54.192837,39.991814,1
2.7829888,-74.02605,1
47.249344,8.425185,1
-19.08005,-63.051907,2
-19.033937,-62.994274,2
23.96417,3.590404,1
20.201769,36.827946,1
-13.5985775,1.3958689,1
-8.959787,-34.94499,1
-47.424595,-36.163326,2
-42.513992,-39.100468,2
-11.732432,-68.203,2
-39.597923,-5.562301,2
55.60701,23.669868,1
2.9385347,-87.95446,1
24.793583,2.2177734,1
8.709194,21.980015,1
-83.58446,0.52554244,2
45.377842,1.5624015,1
14.367531,-19.03769,1
74.41015,19.061474,1
-26.822691,46.659035,2
34.68344,66.358475,1
-45.693073,-29.432184,2
78.46529,21.298302,1
-59.364647,-40.542545,2
37.802746,85.82912,1
-46.024963,-14.849709,2
51.134155,76.220894,1
-12.755361,57.49121,1
61.431942,0.32491323,1
45.699604,72.15254,1
0.9379938,30.050644,1
37.99198,44.303204,1
54.12015,45.899918,1
-9.952502,-26.265894,1
-100.130905,-15.077643,2
-7.5201807,-60.034447,1
-8.886269,-82.324936,1
16.757769,-20.53894,1
43.839787,11.368232,1
41.12549,6.935898,1
23.390574,78.12773,1
53.831272,-47.534153,1
10.509165,-75.946594,1
47.262054,-62.410152,1
55.167614,24.544289,1
22.404598,-83.84221,1
22.407843,-71.93494,1
59.676014,-76.847275,1
36.290726,-64.21297,1
36.213005,-87.581726,1
60.96783,-52.050415,1
-4.9717126,-79.25901,1
0.0964408,-49.739456,1
66.04766,-56.40786,1
1.9386108,-83.518814,1
-19.542807,-89.42132,1
-22.23366,-46.5632,2
17.695158,56.31019,1
10.952699,-50.565132,1
40.683735,1.8168416,1
-35.054394,-75.26951,1
44.454216,-11.649156,1
-6.594596,-82.67697,1
-16.338146,-51.31858,1
52.009937,21.032822,1
44.23086,-11.807248,1
22.57104,21.133566,1
44.95267,-11.542371,1
58.66097,-22.911299,1
-34.813023,-83.78288,1
67.797424,63.00543,1
-27.482407,-76.37952,1
14.552799,28.494646,1
15.909617,29.269762,1
-4.2808504,-82.56848,1
90.8407,-36.550022,1
-3.250551,-7.4936013,1
26.932308,53.91644,1
33.750492,43.411533,1
0.6279457,-21.56528,1
-35.819675,18.762363,2
-20.999926,-90.91558,1
-17.003134,-91.53129,1
27.368717,7.1190834,1
14.990772,-22.764847,1
45.939945,15.758907,1
31.835657,14.727073,1
36.33355,-11.09132,1
-49.383377,-22.080389,2
26.370165,73.52781,0
-80.589096,-67.31529,2
-11.892724,-25.267923,2
-3.3189526,-56.666927,1
-8.087058,-46.80195,1
84.08085,24.765305,1
70.74176,-23.931412,1
3.4128854,8.8834505,1
-29.926088,6.099999,1
67.65454,-56.15101,1
41.73007,-85.65796,1
68.74215,-68.84491,1
59.50448,-81.20774,1
15.219346,-39.759842,1
3.7431233,-9.198936,1
-43.090187,-33.251766,1
46.35488,10.4740715,1
40.509453,-7.8298817,1
44.877224,-42.38904,1
55.05771,-59.28014,1
-4.3908896,12.32393,1
-32.277164,-88.4473,1
-14.576648,-94.66423,1
22.329868,-48.79401,1
-41.1105,-60.43132,2
-20.85441,22.1179,2
-20.986668,21.881245,2
-42.9111,-74.60962,2
-21.012888,21.863916,2
-43.223904,-75.03068,2
-21.075634,21.625359,2
-35.4502,19.633295,2
-21.011503,21.483114,2
-29.707472,21.820198,2
-20.388878,21.323298,2
-20.881271,21.524786,2
-29.93328,26.061207,2
-49.363155,-78.10011,2
-35.33499,19.787718,2
-58.553066,-3.7677903,2
-55.305107,-0.2646946,2
-22.098354,21.711712,2
-35.297863,19.7574,2
-80.71072,39.971466,2
-4.1809006,-99.267235,1
4.5852222,-72.564804,1
-31.7692,55.195007,2
-111.126755,22.489302,2
-89.62329,31.424362,2
42.727703,-96.02233,1
63.093678,-79.28181,1
17.16677,-84.16252,1
39.6104,93.24097,1
15.6317005,-81.918724,1
57.026325,-86.62878,1
40.255386,-52.51606,1
-6.7011228,-29.23096,1
15.820494,-86.01138,1
14.6010475,-86.10355,1
11.558761,-70.04296,1
4.226425,-72.325134,1
40.838326,-5.0334554,1
7.658511,-10.916539,1
46.87995,-92.332405,1
67.556366,-82.06825,1
41.105858,-95.41317,1
38.96992,-10.853508,1
27.77492,-89.17456,1
55.916664,-56.93845,1
33.345493,-92.25937,1
25.799139,-91.2091,1
18.110468,-84.79721,1
66.72249,-82.66522,1
27.864883,-89.0799,1
37.028744,-7.432326,1
41.165585,-58.31102,1
4.715215,-72.932495,1
29.13723,-83.781044,1
21.579082,-93.463615,1
47.542454,-90.76407,1
23.252785,-79.36913,1
88.60491,-35.322014,1
24.669758,-90.883575,1
46.092113,-94.90752,1
62.807945,-84.04666,1
47.740616,-86.98426,1
63.616814,-82.94292,1
25.713705,-91.08782,1
23.572458,-77.5762,1
-71.81478,-87.780304,2
-53.1797,-54.536285,2
-38.829773,-0.94320273,2
-97.61028,-17.996456,2
-96.97148,-24.770353,2
-97.40188,-24.317299,2
-6.74998,30.954971,1
-74.71003,-46.504917,2
-83.73412,-35.128063,2
51.601257,48.96387,1
0.2522083,47.53971,2
72.93472,26.731668,1
15.357593,32.82357,1
6.170757,-92.980446,1
33.196674,14.823977,1
57.566486,42.752007,1
7.0205035,-34.155018,1
19.953253,8.874534,1
29.932222,8.81494,1
54.610184,42.57997,1
13.605442,10.112588,1
17.50913,6.6932645,1
62.219387,27.75901,1
19.659557,10.327228,1
0.25206023,47.54004,2
11.60369,36.237133,1
64.04586,29.154776,1
-23.361881,-19.256413,2
34.103653,7.0470304,1
-48.9159,37.34303,2
-47.999382,34.41332,2
-65.648796,14.482743,2
38.22492,8.217484,1
-24.043612,51.60486,2
-53.979126,40.759056,2
72.062614,24.010147,1
30.190046,14.050473,1
72.9348,26.731602,1
77.6267,19.422247,1
62.872173,-11.440503,1
91.681625,-20.562616,1
54.071896,-26.54697,1
59.79101,-15.138581,1
103.745346,-4.0501685,1
61.820454,-35.21168,1
6.170646,-92.97926,1
75.885635,-5.282881,1
60.069397,-39.715023,1
92.04562,-9.567253,1
1.5323721,-89.41676,1
70.73371,9.434028,1
104.38276,-3.460464,1
104.83021,18.991951,1
57.787483,78.45982,1
85.73611,-37.65451,1
15.618256,-55.400444,1
64.53126,-10.080634,1
103.72037,-22.71511,1
99.82941,-23.56526,1
70.61218,-3.7308555,1
109.195206,-5.50755,1
93.64649,23.008852,1
28.78815,-33.436825,1
50.62827,49.659973,1
99.849525,40.595215,1
87.58692,24.540415,1
110.1249,-9.977907,1
-19.360283,-96.12973,2
-0.6269004,36.41404,1
71.79669,12.344752,1
-12.825186,-48.271423,2
54.65828,23.470833,1
4.944288,-7.442674,1
-50.494354,-79.306755,2
-43.99575,-63.227634,2
-19.785408,-109.20158,1
-23.451946,-80.90635,2
41.589554,-81.61168,1
11.291401,-39.79931,1
1.9562063,-44.974827,1
104.46429,0.53778666,1
97.1312,-30.444973,1
97.10917,27.545809,1
93.53607,29.815018,1
85.575066,45.74986,1
76.93908,-25.544607,1
79.182495,11.224116,1
45.972916,20.078968,1
76.30508,36.480816,1
81.276535,-46.318665,1
104.83619,-14.1723585,1
97.10942,27.545961,1
93.53607,29.815018,1
-50.485966,-79.29844,2
-66.99314,-62.795647,2
26.565445,-27.759062,1
44.386265,-15.046284,1
44.139137,4.3135014,1
58.390224,-11.844565,1
14.692765,-33.06528,1
32.139175,-2.0825906,1
85.13122,5.8024793,1
53.044807,-53.508366,1
-34.962475,44.27768,1
26.536312,-83.721924,1
-13.330322,-47.325077,1
80.604256,18.236193,1
109.52953,-8.680671,1
109.55079,-8.662286,1
47.73099,24.46247,1
76.637146,9.6205,1
43.29925,-14.771256,1
77.177315,13.470785,1
108.31399,-11.835419,1
-46.037014,-6.089993,2
4.119509,10.376732,1
-17.596388,-1.8447591,1
-70.48308,-25.849215,2
-28.664873,-9.91212,2
-65.58396,-13.626645,2
-48.936012,-46.1543,2
-15.917684,-1.1357783,1
-5.2720313,-41.00179,1
-20.313646,7.460697,2
-29.875437,-6.7158427,1
2.1541002,-33.57932,1
31.823708,31.24251,1
-74.32299,-26.252281,2
-42.307148,-39.073734,2
-42.28215,-47.448128,2
-42.405586,-35.601948,2
-41.97526,-49.696964,2
-34.559593,11.538845,2
-51.92121,-43.763798,2
103.027176,22.017176,1
-13.977261,20.794554,1
-85.38684,-23.696732,2
-21.712988,-6.298578,1
-42.640873,-28.2835,2
-3.0948534,-94.92872,1
75.0107,-15.30719,1
74.81519,-15.326007,1
55.329098,31.529316,1
97.68503,29.314695,1
76.37554,44.78167,1
46.731598,2.4288769,1
6.1795816,-31.304731,1
-53.72383,-36.96559,2
-9.4726715,-93.9983,1
-14.950313,20.149862,2
-84.08274,5.815692,2
-48.291412,0.6997491,2
-57.251305,-63.87658,2
-41.75204,-66.070595,2
-55.381927,-39.897835,2
62.404663,27.009365,1
79.89397,55.202454,1
61.91132,20.51856,1
87.99845,-27.81029,1
103.63967,-9.778089,1
54.42141,-24.34306,1
99.56267,5.4370074,1
78.45499,27.102674,1
83.75061,10.187726,1
99.408325,33.399708,1
45.72237,56.730095,1
69.898575,28.29725,1
50.944305,51.829105,1
25.489487,17.548882,1
70.06942,32.01629,1
53.043217,21.258698,1
56.40169,40.360306,1
5.9950085,-88.32273,1
33.650997,69.17683,0
62.189445,28.08213,1
83.582436,3.4737084,1
-10.62426,-93.08844,1
-9.578413,-98.01722,1
-27.751217,-24.872784,2
-23.369154,-32.447342,2
48.744957,-67.526794,1
76.07622,-6.323773,1
75.00465,-11.481272,1
88.24225,7.7621393,1
71.579926,-10.036424,1
45.76019,30.31343,1
86.29787,-0.36155003,1
76.18574,49.007637,1
85.37683,10.219474,1
61.916607,4.63683,1
-6.2122817,-4.996261,1
36.4413,27.94541,1
62.807056,53.411644,1
112.29667,-13.388557,1
87.90579,-24.751417,1
69.5356,2.6414022,1
77.18656,-33.977737,1
67.90404,12.842188,1
31.14051,-61.88914,1
27.823051,-56.57965,1
100.56504,14.191436,1
1.7210401,-30.162468,1
70.79265,-15.867332,1
100.55159,14.101029,1
31.219439,-62.57864,1
42.04756,98.205536,1
84.15722,-49.01261,1
65.91332,-65.896866,1
86.453156,-48.595043,1
78.59865,2.7069988,1
36.51575,-91.33388,1
58.87999,-25.442114,1
69.54263,-12.346348,1
75.59403,50.521088,1
50.520844,-0.6843764,1
71.8335,-13.371855,1
69.878136,12.621724,1
52.765728,79.45451,1
52.759865,81.14707,1
